Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1863393,149.60,92,49.0,43.0,165.20,-24.00,866.08,-354.15,0.25,4.56,2.45,5.56,"
57.30
",0
1774483,113.14,5 499,3669.0,1830.0,213.54,-242.76,30 671.08,-24 510.06,0.09,3.03,1.25,1.12,"
-8.18
",99
1759237,64.22,722,546.0,176.0,36.20,-366.94,2 116.69,-1 678.84,0.15,1.19,1.26,0.61,"
-37.84
",83
1800209,74.71,1 340,738.0,602.0,604.80,-602.20,33 311.28,-28 457.08,0.06,6.55,1.17,3.62,"
8.59
",0
1755222,72.50,1 539,1193.0,346.0,22.28,-29.31,2 355.53,-1 406.07,0.14,32.39,1.68,0.62,"
6.56
",99
1684879,71.22,1 037,786.0,251.0,585.66,-452.98,7 982.24,-6 201.63,0.05,1.09,1.29,1.72,"
12.09
",98
1774499,110.42,6 440,4320.0,2120.0,580.85,-1 585.85,64 987.83,-57 682.00,0.06,1.20,1.13,1.13,"
-9.62
",99
1841341,220.43,120,89.0,31.0,188.63,-118.69,1 036.66,-329.00,-0.08,5.04,3.15,5.90,"
45.05
",8
1528382,127.43,6 371,4270.0,2101.0,60.62,-50.83,5 384.18,-4 071.91,0.09,4.68,1.32,0.21,"
0.18
",100
1915165,69.64,446,238.0,208.0,303.64,-39.38,4 921.40,-3 528.51,0.12,2.99,1.39,3.12,"
5.05
",30
1584829,76.28,473,391.0,82.0,155.65,-172.57,5 505.63,-1 701.44,0.35,15.08,3.24,8.04,"
4.57
",100
1735949,103.25,1 980,1645.0,335.0,45.61,-114.00,6 439.00,-2 843.32,0.26,4.42,2.26,1.82,"
-0.29
",97
1870897,146.09,1 086,783.0,303.0,141.12,-95.21,3 502.21,-1 830.86,0.15,9.76,1.91,1.54,"
19.82
",83
1774608,67.46,2 014,1553.0,461.0,156.17,-113.40,6 321.25,-3 188.81,0.18,4.57,1.98,1.56,"
2.35
",98
1908555,138.19,915,635.0,280.0,76.62,-65.73,7 211.88,-4 261.64,0.24,8.47,1.69,3.22,"
6.06
",0
1795088,138.99,363,264.0,99.0,138.96,-49.08,2 270.51,-827.28,0.25,14.07,2.74,3.98,"
31.37
",76
1856475,73.37,229,177.0,52.0,14.33,-7.48,269.84,-113.97,0.36,11.00,2.37,0.68,"
15.79
",93
1613282,66.02,294,202.0,92.0,46.20,-20.13,1 061.28,-477.74,0.24,11.43,2.22,1.98,"
4.43
",63
1826332,76.57,214,173.0,41.0,26.37,-18.07,658.28,-280.98,0.31,3.39,2.34,1.76,"
14.76
",100
1729960,67.84,185,162.0,23.0,21.67,-54.22,424.51,-288.83,0.12,1.87,1.47,0.73,"
-3.36
",0
1840643,78.03,578,386.0,192.0,27.48,-20.40,1 295.83,-755.53,0.18,6.14,1.72,0.93,"
20.07
",0
1803247,76.44,453,380.0,73.0,4 534.39,-1 058.82,38 419.46,-19 308.58,0.13,4.87,1.99,42.19,"
11.28
",100
1080741,61.00,1 743,1174.0,569.0,123.83,-217.88,11 027.02,-7 934.45,0.11,3.57,1.39,1.77,"
-3.31
",93
1864807,135.73,4 116,2373.0,1743.0,3 097.90,-2 911.16,126 029.85,-93 591.65,0.04,6.03,1.35,7.88,"
4.03
",99
1822481,68.85,335,265.0,70.0,1 082.69,-937.20,10 836.73,-5 267.96,0.13,2.90,2.06,16.62,"
3.45
",72
1768504,67.65,557,398.0,159.0,1 157.20,-327.12,15 088.65,-8 906.66,0.14,5.19,1.69,11.10,"
7.81
",100
1833588,134.03,940,679.0,261.0,3 135.71,-1 107.94,53 503.57,-35 648.41,0.08,4.95,1.50,18.99,"
24.55
",99
1875442,87.47,110,64.0,46.0,118.72,-133.94,2 412.61,-921.82,0.32,3.47,2.62,13.55,"
25.37
",59
1823061,73.20,387,253.0,134.0,51.38,-19.54,1 230.29,-498.46,0.28,15.10,2.47,1.89,"
13.85
",100
1515522,106.11,2 638,1878.0,760.0,40.04,-57.02,4 062.50,-3 509.78,0.07,2.31,1.16,0.21,"
-3.25
",98
1757206,63.58,268,221.0,47.0,3 586.28,-3 260.40,74 159.49,-44 054.68,0.18,2.53,1.68,112.33,"
3.27
",100
1881815,164.62,126,98.0,28.0,25.40,-16.31,519.18,-158.17,0.55,7.78,3.28,2.87,"
50.64
",82
1891738,137.53,225,150.0,75.0,2 618.66,-1 414.59,26 542.49,-13 088.05,0.20,2.83,2.03,59.80,"
62.22
",13
1838059,73.30,1 246,1034.0,212.0,646.55,-170.40,19 391.75,-8 919.52,0.18,19.66,2.17,8.40,"
13.58
",94
1819456,65.18,912,659.0,253.0,1 737.70,-397.84,43 282.24,-17 208.29,0.18,15.95,2.52,28.59,"
4.43
",99
1851084,-30.14,2 653,1730.0,923.0,71.31,-261.89,2 049.48,-2 305.92,-0.00,-0.43,0.89,-0.10,"
-55.04
",99
1832210,72.74,499,384.0,115.0,170.80,-105.60,1 909.81,-1 223.28,0.09,2.61,1.56,1.38,"
34.98
",60
1191406,152.01,2 720,1489.0,1231.0,2 340.69,-641.01,55 736.14,-37 617.48,0.07,7.38,1.48,6.66,"
3.15
",99
1248157,65.66,1 688,1196.0,492.0,16.66,-35.86,1 905.01,-1 776.96,0.03,1.01,1.07,0.08,"
-19.39
",100
1900213,37.90,61,26.0,35.0,254.00,-236.00,2 578.78,-2 289.55,0.11,0.33,1.13,4.74,"
-6.00
",0
987229,450.86,326,280.0,46.0,24.96,-17.26,969.71,-174.82,0.57,45.76,5.55,2.44,"
3.08
",91
1852613,57.35,81,56.0,25.0,20.72,-20.21,345.36,-230.46,0.18,1.72,1.50,1.42,"
-5.63
",87
1917830,77.99,363,281.0,82.0,45.88,-55.02,1 229.24,-490.13,0.24,11.02,2.51,2.04,"
18.76
",75
1727311,53.44,1 151,960.0,191.0,19.96,-17.01,1 669.72,-1 509.39,0.07,1.51,1.11,0.14,"
-12.40
",100
1332124,70.79,243,189.0,54.0,1 097.50,-431.53,9 852.43,-3 947.55,0.19,5.40,2.50,24.30,"
5.09
",100
1030998,89.72,232,106.0,126.0,104.55,-39.68,1 556.95,-920.33,0.15,5.67,1.69,2.74,"
5.40
",0
1495891,59.74,2 159,1625.0,534.0,13 761.49,-3 787.04,232 714.26,-132 949.00,0.09,7.31,1.75,46.21,"
4.80
",98
1460456,163.15,201,145.0,56.0,4.44,-8.60,163.25,-102.11,0.21,4.24,1.60,0.30,"
5.81
",99
1800989,60.50,984,740.0,244.0,268.30,-139.33,5 649.15,-3 834.25,0.10,2.38,1.47,1.84,"
1.51
",95
1727922,72.50,585,444.0,141.0,359.55,-360.18,2 332.81,-1 609.48,0.05,2.01,1.45,1.24,"
1.20
",97
1922875,94.41,712,506.0,206.0,171.20,-46.50,4 535.97,-1 799.64,0.19,16.05,2.52,3.84,"
13.07
",99
1400484,320.21,7 575,3925.0,3650.0,2 796.00,-1 701.00,304 288.29,-282 860.63,0.04,4.26,1.08,2.83,"
-9.63
",34
1824591,227.30,270,213.0,57.0,289.34,-163.04,3 030.91,-1 321.10,0.18,4.70,2.29,6.33,"
5.57
",90
1889025,359.83,555,282.0,273.0,412.50,-92.18,3 446.77,-1 871.53,0.11,6.60,1.84,2.84,"
22.88
",98
1416185,192.85,301,264.0,37.0,167.63,-135.67,5 440.10,-1 248.49,0.41,26.48,4.36,13.93,"
4.16
",100
1798124,144.46,570,411.0,159.0,110.08,-30.51,1 838.27,-872.12,0.17,4.75,2.11,1.70,"
4.32
",84
1658102,122.30,125,121.0,4.0,8.14,-44.19,388.28,-142.66,0.23,3.45,2.72,1.96,"
24.81
",100
1812557,151.35,1 010,516.0,494.0,4 025.44,-2 058.03,107 803.16,-95 997.74,0.07,0.59,1.12,11.69,"
-9.34
",98
1849147,14.73,1 295,907.0,388.0,238.77,-207.75,3 833.71,-3 288.16,0.06,1.45,1.17,0.42,"
-23.77
",99
1757266,55.91,819,612.0,207.0,66.11,-17.35,1 024.56,-582.43,0.14,6.80,1.76,0.54,"
2.33
",99
1917482,235.31,244,195.0,49.0,6.18,-10.01,483.78,-135.89,0.48,10.19,3.56,1.43,"
29.71
",100
1874095,73.19,428,337.0,91.0,6 032.60,-3 615.00,90 746.12,-23 713.53,0.32,15.28,3.83,156.62,"
17.63
",10
1777938,57.73,677,478.0,199.0,241.95,-35.50,4 179.98,-1 293.28,0.22,18.89,3.23,4.26,"
3.96
",100
1835797,61.71,315,241.0,74.0,504.00,-162.50,3 262.88,-1 779.20,0.12,3.94,1.83,4.71,"
14.41
",0
1804041,55.44,2 224,1719.0,505.0,463.72,-139.19,8 016.55,-4 383.53,0.09,11.85,1.83,1.63,"
1.70
",99
1802208,58.38,417,314.0,103.0,332.51,-90.11,2 934.89,-1 170.26,0.16,5.33,2.51,4.23,"
7.19
",100
1302291,131.16,2 221,1689.0,532.0,38.37,-37.34,8 934.54,-6 297.29,0.11,5.85,1.42,1.19,"
0.05
",100
1768008,103.02,872,792.0,80.0,78.91,-455.24,4 422.75,-1 330.10,0.12,4.23,3.33,3.55,"
7.78
",0
1209960,55.13,3 819,2660.0,1159.0,1 044.19,-855.40,21 269.29,-16 649.03,-0.01,1.28,1.28,1.21,"
3.18
",99
1852818,43.19,709,502.0,207.0,1 276.66,-665.79,39 628.00,-22 351.90,0.16,2.18,1.77,24.37,"
1.65
",97
1832691,69.60,158,93.0,65.0,5.67,-5.77,404.56,-335.16,0.14,0.76,1.21,0.44,"
-9.14
",87
1828957,56.94,1 971,1559.0,412.0,176.21,-79.53,4 639.48,-2 334.67,0.11,17.88,1.99,1.17,"
8.99
",98
1788420,57.07,450,319.0,131.0,40.30,-38.84,1 553.79,-697.71,0.25,20.55,2.23,1.90,"
10.82
",97
1895066,123.00,109,89.0,20.0,42.23,-17.35,382.74,-83.02,0.49,17.27,4.61,2.75,"
33.10
",98
1877670,146.63,55,38.0,17.0,11.64,-6.14,141.73,-43.70,0.46,9.57,3.24,1.78,"
20.86
",0
1056128,181.69,4 485,3083.0,1402.0,84.88,-120.09,7 740.28,-5 021.58,0.14,7.56,1.54,0.61,"
-16.40
",98
1767609,53.49,270,180.0,90.0,3 918.29,-1 291.90,61 033.44,-26 914.22,0.26,6.23,2.27,126.37,"
7.95
",0
1831873,54.95,1 214,941.0,273.0,146.42,-27.31,2 681.29,-1 303.14,0.12,12.98,2.06,1.14,"
7.07
",100
1740113,121.63,6 373,4107.0,2266.0,420.00,-860.00,61 662.27,-44 509.98,0.08,6.38,1.39,2.69,"
17.81
",94
1636010,53.34,596,430.0,166.0,146.73,-50.52,6 094.24,-2 360.40,0.31,10.73,2.58,6.26,"
4.03
",99
1590721,53.62,137,108.0,29.0,22.64,-87.88,999.83,-445.04,0.32,5.02,2.25,4.05,"
5.49
",100
1683445,209.35,888,792.0,96.0,3 714.87,-3 204.78,229 254.59,-24 132.04,0.58,57.75,9.50,230.99,"
7.25
",59
1896786,64.90,88,62.0,26.0,159.72,-82.62,2 739.59,-1 384.98,0.49,11.18,1.98,15.39,"
16.44
",0
1160141,50.67,307,122.0,185.0,113.01,-83.39,1 419.52,-1 337.71,0.06,0.23,1.06,0.27,"
6.76
",85
1495893,52.38,1 824,992.0,832.0,515.44,-140.92,22 655.45,-12 264.00,0.13,20.49,1.85,5.70,"
2.93
",99
1591135,87.90,4 476,2834.0,1642.0,1 141.68,-226.99,89 030.32,-41 770.57,0.09,7.44,2.13,10.56,"
2.83
",98
1773168,58.61,612,519.0,93.0,134.02,-35.08,1 867.41,-921.37,0.15,7.64,2.03,1.55,"
8.77
",100
1764795,40.28,1 839,1112.0,727.0,420.56,-514.34,33 339.94,-30 938.08,0.03,0.97,1.08,1.31,"
-4.84
",87
1209004,53.79,1 904,1406.0,498.0,26.96,-76.20,3 662.48,-2 719.47,0.12,2.38,1.35,0.50,"
5.78
",98
1639146,53.14,680,499.0,181.0,997.39,-334.73,12 455.69,-8 328.64,0.10,3.01,1.50,6.07,"
6.53
",93
1894534,97.18,93,31.0,62.0,101.77,-10.10,312.50,-136.02,0.18,4.82,2.30,1.90,"
30.42
",0
1746666,179.69,1 054,691.0,363.0,73.32,-120.66,4 278.48,-3 684.32,0.11,0.88,1.16,0.56,"
-15.73
",93
1500879,54.84,1 260,905.0,355.0,27.02,-76.12,2 721.88,-1 988.44,0.11,1.85,1.37,0.58,"
8.72
",99
1747525,42.33,166,114.0,52.0,827.00,-1 467.42,9 814.59,-8 079.35,0.09,1.17,1.21,10.45,"
-5.41
",97
1221221,53.25,1 902,1391.0,511.0,26.92,-76.20,3 610.21,-2 729.27,0.11,2.22,1.32,0.46,"
7.15
",99
1853609,53.61,94,66.0,28.0,82.08,-27.66,672.66,-217.86,0.31,8.31,3.09,4.84,"
11.11
",100
499222,542.19,3 720,2560.0,1160.0,2 667.72,-1 471.32,42 230.18,-26 617.62,0.07,5.76,1.59,4.20,"
4.81
",99
1705729,90.97,689,450.0,239.0,132.22,-58.75,2 523.05,-1 595.54,0.14,4.20,1.58,1.35,"
10.56
",100
1764181,48.94,193,126.0,67.0,399.39,-87.39,3 124.39,-1 130.31,0.25,16.83,2.76,10.33,"
3.78
",48
1245792,53.68,732,288.0,444.0,28.33,-11.30,2 442.54,-1 914.80,0.11,2.88,1.28,0.72,"
2.01
",96
981507,135.36,3 773,1413.0,2360.0,38 335.56,-6 674.14,1 849 182.44,-1 502 882.06,0.04,6.18,1.23,91.78,"
21.66
",38
1747523,128.32,177,123.0,54.0,12 520.69,-8 396.03,219 539.42,-170 101.32,0.13,1.58,1.29,279.31,"
3.56
",94
1375120,26.99,1 240,749.0,491.0,111.90,-135.64,3 897.69,-5 074.26,-0.03,-0.72,0.77,-0.95,"
-14.13
",100
1892323,91.47,150,102.0,48.0,95.21,-20.90,730.24,-295.19,0.27,5.19,2.47,2.90,"
29.53
",96
1370953,47.62,1 106,813.0,293.0,415.90,-117.17,11 688.41,-6 515.26,0.14,12.58,1.79,4.68,"
2.13
",99
1729639,59.02,362,298.0,64.0,33.29,-30.15,883.05,-292.90,0.32,9.04,3.01,1.63,"
12.18
",100
1729794,37.71,296,201.0,95.0,6.59,-23.23,356.13,-277.83,0.12,2.21,1.28,0.26,"
0.28
",96
1565569,43.45,441,261.0,180.0,112.18,-111.93,2 943.55,-2 772.45,0.05,0.50,1.06,0.39,"
1.23
",58
1811855,48.22,1 083,694.0,389.0,483.19,-114.53,4 749.53,-2 338.60,0.11,4.91,2.03,2.23,"
7.27
",99
1868168,100.49,1 722,1284.0,438.0,428.17,-587.28,8 579.52,-5 825.06,0.07,4.21,1.47,1.60,"
15.67
",99
1258804,41.48,907,632.0,275.0,61.84,-160.55,2 861.78,-2 163.05,0.13,2.80,1.32,0.77,"
-3.08
",87
1824997,76.67,863,597.0,266.0,90.96,-147.69,1 995.44,-1 230.19,0.12,2.75,1.62,0.89,"
45.59
",97
1850668,50.04,240,162.0,78.0,21.97,-54.18,676.77,-526.08,0.09,1.36,1.29,0.63,"
12.02
",0
1806093,47.57,71,50.0,21.0,37.32,-17.58,552.07,-154.81,0.54,8.12,3.57,5.60,"
11.67
",100
1849063,40.37,538,427.0,111.0,60.24,-77.37,1 318.90,-884.93,0.10,2.80,1.49,0.81,"
11.35
",86
1786133,125.80,771,618.0,153.0,2.59,-2.46,238.98,-133.81,0.22,3.83,1.79,0.14,"
45.75
",97
1809558,49.68,299,214.0,85.0,149.18,-58.59,1 134.57,-676.60,0.13,5.01,1.68,1.53,"
6.65
",100
1876913,43.49,86,60.0,26.0,434.40,-517.30,5 540.79,-3 366.48,0.20,2.78,1.65,25.28,"
31.09
",32
1854136,55.10,761,524.0,237.0,138.38,-27.12,2 185.57,-756.08,0.20,17.14,2.89,1.88,"
9.25
",100
1802842,119.51,501,403.0,98.0,8.02,-13.81,414.96,-202.20,0.24,10.32,2.05,0.42,"
18.40
",0
1856049,525.11,541,411.0,130.0,3 046.50,-2 052.16,45 423.25,-27 598.07,0.09,3.81,1.65,32.95,"
31.34
",1
1806579,58.64,227,192.0,35.0,172.63,-148.15,4 158.48,-1 229.81,0.42,8.89,3.38,12.90,"
14.18
",100
1764116,50.16,809,536.0,273.0,63.63,-230.90,5 297.31,-4 795.73,0.07,0.81,1.10,0.62,"
9.55
",95
1849137,46.11,1 425,1023.0,402.0,1 523.17,-1 165.25,11 474.80,-9 409.23,0.04,0.98,1.22,1.45,"
-5.90
",99
1426943,60.80,1 222,1087.0,135.0,204.96,-160.11,2 028.74,-1 548.97,0.04,1.97,1.31,0.39,"
-6.73
",99
1894062,43.13,138,77.0,61.0,62.42,-63.14,1 734.91,-856.98,0.30,4.13,2.02,6.36,"
-0.75
",100
1913306,51.60,201,153.0,48.0,45.50,-57.30,950.02,-683.89,0.12,1.65,1.39,1.32,"
33.31
",1
1417893,109.84,707,484.0,223.0,2 461.59,-2 459.97,19 916.10,-16 620.97,0.05,1.34,1.20,4.66,"
5.62
",99
1883890,118.82,691,580.0,111.0,258.00,-560.00,7 547.21,-5 646.53,0.08,1.59,1.34,2.75,"
30.91
",0
1531821,43.16,1 496,949.0,547.0,1 491.28,-459.14,44 645.09,-20 909.48,0.17,7.39,2.14,15.87,"
2.20
",98
1839028,122.10,188,140.0,48.0,159.18,-286.60,1 812.72,-1 302.63,0.11,1.73,1.39,2.71,"
13.13
",94
1827355,41.77,284,203.0,81.0,41.51,-12.22,406.22,-205.71,0.17,5.81,1.97,0.71,"
2.80
",100
1434198,130.05,5 198,2973.0,2225.0,1 276.00,-634.08,366 480.88,-301 269.62,0.07,3.44,1.22,12.55,"
-3.79
",86
1747801,39.38,402,332.0,70.0,5.46,-16.38,574.32,-377.41,0.17,4.76,1.52,0.49,"
-0.72
",87
1803281,69.87,207,175.0,32.0,25.20,-19.89,389.00,-251.37,0.16,1.92,1.55,0.66,"
20.06
",99
1755228,59.70,497,227.0,270.0,91.76,-32.80,1 015.42,-982.26,0.04,0.13,1.03,0.07,"
-4.38
",0
1556907,120.73,1 660,1159.0,501.0,31.96,-41.96,2 313.49,-1 674.13,0.13,4.59,1.38,0.39,"
17.69
",81
1925445,74.58,125,76.0,49.0,37.80,-45.18,2 146.82,-1 478.70,0.22,2.48,1.45,5.34,"
12.83
",0
1721322,38.19,1 225,926.0,299.0,7.26,-20.96,1 117.01,-875.41,0.10,1.68,1.28,0.20,"
4.29
",99
1790092,247.61,9 670,7264.0,2406.0,2 553.36,-2 080.65,57 608.09,-37 795.75,0.06,1.68,1.52,2.05,"
10.83
",90
1838364,38.44,349,222.0,127.0,55.00,-72.31,1 085.57,-797.70,0.09,1.85,1.36,0.82,"
18.98
",0
1859252,117.48,473,397.0,76.0,23.87,-52.24,1 588.75,-780.78,0.21,7.31,2.03,1.71,"
3.96
",43
1676020,25.92,448,164.0,284.0,110.08,-49.37,3 244.93,-2 985.75,0.04,1.02,1.09,0.58,"
-7.02
",100
1598467,709.91,1 247,895.0,352.0,160.28,-481.04,6 460.58,-2 795.82,0.17,3.17,2.31,2.94,"
0.77
",98
1877939,40.42,846,416.0,430.0,5 020.00,-3 713.89,126 337.43,-108 145.76,0.05,1.99,1.17,21.50,"
0.15
",58
1315897,40.30,1 284,1041.0,243.0,99.04,-77.01,3 431.32,-3 077.73,0.07,0.97,1.11,0.28,"
3.79
",100
1638287,77.83,201,187.0,14.0,42.50,-43.65,277.57,-149.16,0.12,2.94,1.86,0.64,"
9.22
",100
1793027,40.50,832,627.0,205.0,219.55,-122.89,3 225.48,-2 306.33,0.08,3.70,1.40,1.10,"
11.16
",0
1814170,40.87,578,399.0,179.0,287.77,-77.33,5 866.82,-2 166.40,0.24,13.70,2.71,6.40,"
5.06
",93
1885130,46.46,1 135,580.0,555.0,97.28,-79.42,2 832.42,-2 367.81,0.05,3.14,1.20,0.41,"
7.04
",100
1753666,257.46,71,67.0,4.0,35.50,-60.85,283.89,-125.23,0.27,1.81,2.27,2.23,"
9.72
",100
1761020,44.88,79,59.0,20.0,52.80,-15.82,535.80,-155.64,0.46,5.51,3.44,4.81,"
7.17
",93
1820783,39.57,313,220.0,93.0,41.51,-12.22,405.48,-249.52,0.12,3.21,1.63,0.50,"
5.78
",100
1819914,87.77,186,138.0,48.0,38.78,-19.45,198.43,-106.12,0.11,2.45,1.87,0.50,"
33.40
",0
1638265,56.65,1 053,788.0,265.0,57.93,-104.32,5 108.01,-4 558.44,0.04,0.99,1.12,0.52,"
3.52
",96
1750469,78.67,2 612,1791.0,821.0,841.80,-328.53,9 088.84,-6 359.48,0.04,3.20,1.43,1.04,"
13.70
",98
1824531,54.32,432,381.0,51.0,87.23,-26.81,1 028.13,-549.23,0.12,6.38,1.87,1.11,"
10.54
",100
1892878,77.41,143,98.0,45.0,62.82,-91.76,1 222.48,-429.85,0.34,5.84,2.84,5.54,"
38.23
",82
1839365,41.59,1 440,1141.0,299.0,60.92,-150.58,6 428.22,-2 268.92,0.24,2.75,2.83,2.89,"
18.11
",96
1905374,67.87,133,79.0,54.0,37.48,-30.27,330.30,-262.43,0.10,0.73,1.26,0.51,"
22.60
",100
597557,72.74,1 142,874.0,268.0,47.55,-51.99,2 232.02,-2 014.22,0.06,1.10,1.11,0.19,"
0.02
",6
1623679,37.54,1 168,921.0,247.0,223.10,-291.99,4 970.37,-3 756.94,0.06,1.05,1.32,1.04,"
3.30
",97
1753794,37.45,447,305.0,142.0,149.98,-484.24,2 658.31,-1 878.66,0.07,0.66,1.42,1.74,"
2.59
",100
1667769,36.75,477,360.0,117.0,75.16,-22.25,1 040.25,-462.16,0.17,7.54,2.25,1.21,"
4.94
",71
1489068,185.65,710,647.0,63.0,45.05,-53.40,1 557.53,-629.28,0.18,13.16,2.48,1.31,"
1.93
",100
1837000,72.65,150,116.0,34.0,232.31,-61.72,2 304.95,-872.99,0.27,12.51,2.64,9.55,"
15.74
",84
1787226,36.39,1 180,996.0,184.0,3.27,-12.07,1 258.14,-1 076.17,0.08,1.57,1.17,0.15,"
3.43
",100
1891113,42.32,35,27.0,8.0,11.83,-7.13,95.56,-29.24,0.43,7.17,3.27,1.89,"
20.71
",0
1796829,-10.35,1 787,1274.0,513.0,466.00,-1 600.54,13 176.23,-11 916.94,0.05,0.35,1.11,0.70,"
-53.69
",98
1502590,42.64,990,850.0,140.0,5.32,-14.19,346.75,-286.27,0.08,2.19,1.21,0.06,"
-0.92
",99
1851333,35.61,2 522,1913.0,609.0,565.18,-45.73,6 351.16,-3 150.71,0.08,13.77,2.02,1.27,"
0.74
",99
1891661,249.93,491,430.0,61.0,4.85,-6.75,310.00,-103.04,0.33,13.82,3.01,0.42,"
33.96
",0
1621982,38.07,448,121.0,327.0,144.53,-99.76,3 690.46,-3 480.71,0.04,0.34,1.06,0.47,"
21.44
",0
1864523,44.03,723,547.0,176.0,277.88,-114.68,6 311.97,-2 848.26,0.17,7.66,2.22,4.79,"
15.27
",100
1885158,45.20,321,256.0,65.0,16.16,-10.45,283.57,-201.95,0.12,3.59,1.40,0.25,"
25.46
",98
1588254,64.36,86,73.0,13.0,27.45,-16.69,368.81,-92.50,0.56,16.45,3.99,3.21,"
8.15
",100
1667614,44.88,852,570.0,282.0,118.61,-204.93,7 273.24,-4 736.17,0.14,2.76,1.54,2.98,"
10.00
",93
1744126,87.21,556,462.0,94.0,59.00,-35.67,744.42,-570.80,0.09,2.62,1.30,0.31,"
-3.91
",99
1727733,38.27,235,169.0,66.0,114.45,-13.80,642.18,-270.89,0.16,7.60,2.37,1.58,"
8.24
",99
966602,288.09,2 287,1797.0,490.0,153.40,-68.01,8 457.10,-4 521.32,0.12,14.88,1.87,1.72,"
9.02
",99
1778551,37.08,301,220.0,81.0,39.95,-20.89,1 220.47,-458.63,0.33,10.75,2.66,2.53,"
5.75
",100
1899211,28.17,168,84.0,84.0,60.92,-70.61,1 357.01,-1 510.21,-0.01,-0.34,0.90,-0.91,"
-4.63
",81
1831762,95.89,661,595.0,66.0,9.90,-103.08,932.99,-741.22,0.07,0.67,1.26,0.29,"
20.89
",0
1897678,54.29,453,395.0,58.0,179.33,-81.99,2 925.09,-1 279.04,0.20,10.63,2.29,3.63,"
21.17
",100
1243950,270.02,578,253.0,325.0,17 155.76,-5 253.10,128 188.91,-66 628.19,0.08,6.89,1.92,106.51,"
21.16
",100
1741076,34.79,196,150.0,46.0,8.85,-16.31,280.48,-121.40,0.26,2.61,2.31,0.81,"
3.82
",98
1889467,82.42,638,441.0,197.0,658.94,-62.22,9 192.06,-2 051.21,0.25,24.90,4.48,11.19,"
17.59
",100
1876794,776.80,135,63.0,72.0,100.16,-51.00,1 101.44,-572.83,0.28,4.60,1.92,3.92,"
101.49
",0
798703,41.35,674,280.0,394.0,97.38,-98.64,4 645.81,-4 138.31,0.04,1.00,1.12,0.75,"
-12.32
",78
1839029,89.54,309,205.0,104.0,29.25,-31.68,685.39,-442.24,0.14,5.11,1.55,0.79,"
-0.26
",89
1678275,29.53,434,183.0,251.0,6.09,-14.82,628.79,-599.26,0.05,0.45,1.05,0.07,"
-17.71
",100
1829097,33.63,965,719.0,246.0,191.30,-47.40,3 755.92,-1 717.99,0.20,8.94,2.19,2.11,"
1.35
",89
1880519,39.27,716,518.0,198.0,872.36,-216.62,18 706.12,-7 747.15,0.20,11.59,2.41,15.31,"
15.05
",99
1865690,40.30,58,37.0,21.0,25.35,-32.84,299.45,-124.81,0.36,3.66,2.40,3.01,"
5.50
",100
1918696,103.70,1 356,875.0,481.0,53.75,-83.77,5 731.66,-4 247.25,0.11,3.88,1.35,1.09,"
5.77
",0
1907582,46.08,25,16.0,9.0,16.01,-17.22,116.88,-68.23,0.26,2.62,1.71,1.95,"
-1.92
",0
1766650,35.86,205,144.0,61.0,72.39,-17.81,394.77,-233.34,0.10,2.72,1.69,0.79,"
7.66
",94
1646236,84.96,348,154.0,194.0,300.00,-86.40,6 119.05,-3 570.21,0.16,7.09,1.71,7.32,"
6.47
",0
1759581,37.16,1 404,1057.0,347.0,1 576.84,-724.75,16 492.81,-8 979.61,0.08,6.32,1.84,5.35,"
0.00
",67
1601679,32.76,442,253.0,189.0,1 379.00,-198.78,8 463.29,-4 737.93,0.10,8.28,1.79,8.43,"
3.07
",98
1552871,43.11,134,82.0,52.0,598.74,-337.50,5 921.57,-5 083.03,0.10,0.43,1.16,6.26,"
-25.37
",0
1749066,79.58,1 093,846.0,247.0,99.12,-43.06,1 605.25,-1 247.15,0.06,3.13,1.29,0.33,"
0.57
",99
1728395,31.37,238,171.0,67.0,1.93,-2.19,79.47,-48.10,0.27,6.59,1.65,0.13,"
0.39
",99
1215538,89.39,2 389,1709.0,680.0,1 812.18,-1 355.48,31 924.17,-23 703.34,0.03,1.58,1.35,3.44,"
4.73
",99
1784385,76.49,188,128.0,60.0,13.10,-10.07,159.76,-83.27,0.25,2.46,1.92,0.41,"
-1.07
",96
1895416,41.71,66,48.0,18.0,48.40,-24.30,718.20,-362.70,0.52,11.62,1.98,5.39,"
16.44
",0
1901642,33.83,268,176.0,92.0,24.09,-24.42,828.20,-564.93,0.15,2.31,1.47,0.98,"
6.34
",0
1774504,61.91,4 447,3266.0,1181.0,774.91,-2 923.15,47 635.47,-36 823.01,0.05,3.60,1.29,2.43,"
-7.41
",97
1899269,30.45,541,361.0,180.0,1 034.90,-1 421.70,17 489.70,-14 026.28,0.05,0.53,1.25,6.40,"
13.32
",39
1825107,57.73,332,198.0,134.0,23.01,-22.95,821.27,-693.31,0.08,1.18,1.18,0.39,"
26.81
",36
1917473,67.57,432,348.0,84.0,6.73,-13.56,902.78,-229.71,0.46,19.71,3.93,1.56,"
39.27
",100
1857365,-2.63,444,311.0,133.0,392.93,-1 098.99,6 346.42,-6 654.39,0.00,-0.11,0.95,-0.69,"
-25.31
",98
