Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1925281,-3.33,266,59.77443609,159,40.22556391,107,-0.06,-0.34,0.87,-0.34,-3.33,99
1900904,-10.58,141,46.80851064,66,53.19148936,75,-0.06,-0.34,0.83,-0.75,5.85,0
1228475,-13.71,2075,63.18072289,1311,36.81927711,764,0.03,-0.34,0.95,-0.22,-9.84,99
1696790,-13.78,352,36.93181818,130,63.06818182,222,0,-0.34,0.93,-1.54,-9.75,99
1609804,-97.75,2702,72.09474463,1948,27.90525537,754,0,-0.34,0.9,-0.31,-99.08,98
1833197,-15.61,314,39.8089172,125,60.1910828,189,-0.02,-0.35,0.92,-12.8,-0.86,85
1883679,-3.24,474,80.16877637,380,19.83122363,94,-0.02,-0.36,0.89,-0.14,-2.63,12
1769724,-4.74,241,51.45228216,124,48.54771784,117,-0.02,-0.36,0.93,-0.1,2.58,97
1866052,-7.66,190,38.94736842,74,61.05263158,116,-0.02,-0.36,0.87,-2.88,-4.58,0
1862358,-7.68,57,29.8245614,17,70.1754386,40,-0.08,-0.36,0.81,-2.7,-0.45,100
1828375,-65.07,295,62.37288136,184,37.62711864,111,0,-0.36,0.89,-0.66,-52.27,0
1909449,-8.17,62,70.96774194,44,29.03225806,18,-0.08,-0.37,0.69,-0.89,-15.35,83
1736074,-1.4,594,58.58585859,348,41.41414141,246,-0.02,-0.38,0.87,-1.76,-3.97,0
1862590,-9.28,154,53.24675325,82,46.75324675,72,-0.04,-0.38,0.9,-3.58,-14.08,0
1864112,-22.03,281,69.75088968,196,30.24911032,85,-0.07,-0.38,0.86,-1.47,-38.38,96
1865534,-16.46,491,57.43380855,282,42.56619145,209,-0.02,-0.43,0.93,-0.25,-25.76,0
1851084,-30.14,2653,65.20919714,1730,34.79080286,923,0,-0.43,0.89,-0.1,-55.04,99
1797249,-59.21,166,82.53012048,137,17.46987952,29,-0.04,-0.43,0.68,-0.36,-75.63,100
1761883,-4.38,317,66.87697161,212,33.12302839,105,-0.04,-0.44,0.81,-2.28,2.73,0
1878986,-5.24,56,30.35714286,17,69.64285714,39,-0.06,-0.44,0.85,-0.17,-9.34,100
1808056,-13.8,324,79.32098765,257,20.67901235,67,0.01,-0.44,0.93,-2.13,-17.76,98
1937397,-6.85,37,75.67567568,28,24.32432432,9,-0.07,-0.45,0.65,-0.93,-6.85,100
1393148,2.36,1004,88.14741036,885,11.85258964,119,-0.01,-0.47,0.88,-0.06,-2.17,100
1114188,95.8,2170,85.66820276,1859,14.33179724,311,0.02,-0.5,0.66,-3.41,3.77,59
1934673,0.99,253,71.14624506,180,28.85375494,73,-0.06,-0.5,0.6,-2.46,-5.72,68
1896808,-4.68,762,56.2992126,429,43.7007874,333,-0.02,-0.5,0.94,-0.61,-2.89,0
1902198,-5.57,42,47.61904762,20,52.38095238,22,-0.07,-0.51,0.85,-1.19,2.14,0
1929243,-8.23,294,36.05442177,106,63.94557823,188,-0.04,-0.51,0.9,-0.14,-11.93,0
1918057,-15.41,545,70.64220183,385,29.35779817,160,-0.01,-0.51,0.86,-0.28,-24.76,99
1815673,-2.18,390,38.20512821,149,61.79487179,241,0,-0.52,0.93,-0.11,-2.46,0
1859226,1.83,830,50,415,50,415,-0.06,-0.53,0.95,-1.6,-17.35,0
1929195,-1.15,31,29.03225806,9,70.96774194,22,-0.06,-0.53,0.83,-0.58,-1.15,96
1940964,-11.79,42,69.04761905,29,30.95238095,13,-0.07,-0.53,0.71,-1.15,-11.79,100
1940880,-22.43,29,72.4137931,21,27.5862069,8,-0.09,-0.54,0.57,-2.5,-22.43,96
1855305,-7.51,1085,62.67281106,680,37.32718894,405,-0.01,-0.55,0.88,-0.09,-4.08,100
1887777,-11.18,182,64.83516484,118,35.16483516,64,-0.05,-0.55,0.82,-1.27,1.65,0
1895642,-15.89,59,40.6779661,24,59.3220339,35,-0.05,-0.55,0.85,-7.32,6.78,91
1844003,-7.94,1945,71.51670951,1391,28.48329049,554,-0.03,-0.56,0.86,-1.45,-10.23,100
1894487,-8.13,215,47.90697674,103,52.09302326,112,-0.05,-0.57,0.85,-0.86,-4.35,0
1907018,-6.94,18,77.77777778,14,22.22222222,4,-0.12,-0.58,0.48,-0.39,-10.3,100
1921069,-16.8,43,55.81395349,24,44.18604651,19,0.14,-0.58,0.66,-1.1,-16.8,100
1826256,-30.87,533,64.91557223,346,35.08442777,187,-0.02,-0.58,0.85,-0.12,-21.12,100
1939885,-37.45,202,59.9009901,121,40.0990099,81,-0.04,-0.58,0.84,-0.19,-37.45,99
1914321,-0.86,87,43.67816092,38,56.32183908,49,-0.08,-0.59,0.78,-0.18,0.99,56
1868387,-6.01,48,64.58333333,31,35.41666667,17,-0.09,-0.6,0.65,-1.25,-9.26,100
1805858,-11.62,34,91.17647059,31,8.823529412,3,-0.17,-0.62,0.42,-0.18,1.8,100
1888626,-15.53,484,67.14876033,325,32.85123967,159,-0.05,-0.62,0.74,-3.22,-14.97,70
1938518,-34.42,30,63.33333333,19,36.66666667,11,-0.25,-0.62,0.41,-11.52,-34.42,100
1765154,-3.1,61,32.78688525,20,67.21311475,41,-0.1,-0.63,0.77,-5.01,-1.67,96
1913387,-38.97,226,58.40707965,132,41.59292035,94,0.03,-0.63,0.55,-0.43,-28.51,96
1896789,-3.96,260,26.53846154,69,73.46153846,191,-0.05,-0.64,0.82,-0.31,-2.98,0
1936737,-12.43,151,68.21192053,103,31.78807947,48,-0.09,-0.64,0.74,-0.82,-12.43,100
1927939,-45.05,25,32,8,68,17,-0.3,-0.64,0.58,-0.36,-45.05,100
1918878,-2.31,151,94.70198675,143,5.298013245,8,-0.11,-0.67,0.4,-1.53,-2.6,79
1807394,-7.1,135,27.40740741,37,72.59259259,98,-0.02,-0.68,0.84,-0.79,2.65,0
1908126,-4.14,403,53.59801489,216,46.40198511,187,-0.07,-0.69,0.75,-1.05,3.53,0
1877985,-10.53,132,34.84848485,46,65.15151515,86,-0.11,-0.7,0.76,-0.8,-7.13,100
1891800,-16.12,92,65.2173913,60,34.7826087,32,-0.15,-0.7,0.62,-0.63,-21.67,96
1375120,26.99,1240,60.40322581,749,39.59677419,491,-0.03,-0.72,0.77,-0.95,-14.13,100
1931979,-98.03,40,47.5,19,52.5,21,-0.2,-0.72,0.5,-4.94,-98.03,0
1941151,-49.93,295,25.08474576,74,74.91525424,221,-0.05,-0.73,0.69,-0.22,-49.93,0
1918707,-4.09,91,38.46153846,35,61.53846154,56,-0.22,-0.75,0.61,-2.24,-3.34,1
1943599,-15.79,66,66.66666667,44,33.33333333,22,-0.16,-0.75,0.37,-1.4,-15.79,87
1943474,-17.73,98,67.34693878,66,32.65306122,32,-0.1,-0.75,0.45,-10.01,-17.73,92
1889682,-18.37,170,67.05882353,114,32.94117647,56,-0.03,-0.76,0.82,-1.08,-14.7,99
1832908,-15.47,353,76.48725212,270,23.51274788,83,-0.02,-0.77,0.6,-0.46,0.69,77
1887139,-10.01,141,19.14893617,27,80.85106383,114,-0.14,-0.78,0.66,-9.02,-9.55,99
1915443,-71.66,539,53.61781076,289,46.38218924,250,-0.04,-0.79,0.73,-0.68,-69.18,78
1905607,-6.03,28,57.14285714,16,42.85714286,12,-0.12,-0.8,0.33,-42.25,-7.03,100
1925931,-7.51,149,69.79865772,104,30.20134228,45,-0.12,-0.8,0.59,-10.08,-7.51,97
1890836,-29.56,330,75.75757576,250,24.24242424,80,-0.07,-0.81,0.79,-0.19,-19.88,100
1906572,-1.56,211,85.30805687,180,14.69194313,31,-0.06,-0.82,0.67,-7.39,-0.87,50
1845187,-10.61,966,1.759834369,17,98.24016563,949,-0.23,-0.82,0.22,-0.18,1.35,100
1927630,-10.99,644,40.52795031,261,59.47204969,383,-0.17,-0.83,0.57,-17.08,-10.99,88
1930572,-10.97,48,54.16666667,26,45.83333333,22,-0.28,-0.86,0.27,-281.54,-10.97,100
1943524,-96.9,59,55.93220339,33,44.06779661,26,-0.15,-0.86,0.42,-4.11,-96.9,0
1940703,-22.71,26,53.84615385,14,46.15384615,12,-0.45,-0.87,0.13,-4.37,-22.71,88
1842627,-6.09,118,69.49152542,82,30.50847458,36,-0.11,-0.88,0.5,-4.19,-0.2,33
1922434,-9.39,30,26.66666667,8,73.33333333,22,-0.17,-0.89,0.58,-0.93,-9.39,0
1928507,-11.89,1877,38.67874267,726,61.32125733,1151,-0.04,-0.89,0.61,-0.38,-11.89,99
1915133,-12.21,36,80.55555556,29,19.44444444,7,-0.26,-0.89,0.35,-0.21,-12.66,100
1925648,-20.66,26,73.07692308,19,26.92307692,7,-0.19,-0.89,0.24,-8.03,-20.66,100
1818854,-16.99,54,31.48148148,17,68.51851852,37,-0.22,-0.9,0.53,-1.35,-0.47,0
1940556,-100,50,84,42,16,8,0.14,-0.91,0.11,-532.22,-100,0
1940963,-43.2,36,66.66666667,24,33.33333333,12,-0.18,-0.92,0.32,-3.66,-43.2,100
1911026,-3.62,27,29.62962963,8,70.37037037,19,-0.22,-0.93,0.51,-0.67,-1.92,33
1914594,-0.85,40,50,20,50,20,-0.12,-1,0.61,-2.11,-0.45,52
1774768,-12.02,148,27.7027027,41,72.2972973,107,-0.25,-1,0.54,-0.92,-2.42,100
1908000,-13.61,38,21.05263158,8,78.94736842,30,-0.84,-1,0.15,-1.69,-3.93,81
