Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,WinRate,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1790385,222.7,273,75.82417582,207,24.17582418,66,31.88405797,985.05,-580.33,14972.61,-6674.01,0.31,9,2.24,30.4,25.54,98
1759163,104.37,634,56.30914826,357,43.69085174,277,77.59103641,7925.75,-8061,208042.2,-155879.54,0.08,2.73,1.33,82.28,6.06,0
1851320,93.91,328,78.35365854,257,21.64634146,71,27.62645914,19.35,-18.81,457.19,-185.97,0.27,11.42,2.46,0.83,18.3,46
1731012,170.39,4247,57.16976689,2428,42.83023311,1819,74.91762768,327.5,-89.39,12037.36,-6925.68,0.09,13.72,1.74,1.2,13.28,99
810657,234.57,33691,82.81440147,27901,17.18559853,5790,20.75194437,445,-1228,440825,-392614,0.02,4.91,1.12,1.43,2.27,99
1067812,198.52,468,73.07692308,342,26.92307692,126,36.84210526,18.86,-13.53,276.83,-155.71,0.22,4.02,1.78,0.26,1.53,99
1838707,92.08,173,71.0982659,123,28.9017341,50,40.6504065,88.33,-95.63,1761.67,-840.99,0.23,6.13,2.09,5.32,33.27,98
1907548,90.47,229,66.37554585,152,33.62445415,77,50.65789474,68.16,-27.09,1417.78,-586.71,0.31,5.12,2.42,3.63,27.16,100
865902,76.84,3838,75.76862949,2908,24.23137051,930,31.98074278,86.89,-87.12,13174.19,-6578.04,0.19,8.3,2,1.72,2.8,76
1365004,132.64,1807,90.48146099,1635,9.518539015,172,10.51987768,211.59,-129.32,5392.37,-2473.18,0.15,9.89,2.18,1.62,3.99,98
1416781,294.42,2529,79.3594306,2007,20.6405694,522,26.00896861,248.91,-93.66,7378.46,-4481.73,0.11,12.26,1.65,1.15,3.24,100
1841158,142.23,165,75.15151515,124,24.84848485,41,33.06451613,131.76,-29.13,1023.56,-356.86,0.29,5.96,2.87,4.04,10.4,95
1825144,161.98,970,69.3814433,673,30.6185567,297,44.1307578,202.44,-207.36,12204.69,-10188.43,0.06,1.61,1.2,2.08,9.38,93
1765418,80.16,595,70.42016807,419,29.57983193,176,42.00477327,159.6,-76.9,2326.65,-1525.03,0.14,3.89,1.53,1.35,5.42,98
1694904,112.48,4462,68.53428956,3058,31.46571044,1404,45.91236102,101.48,-143.03,25561.3,-21246.07,-0.01,5.76,1.2,0.97,-10.59,98
1797249,-59.21,166,82.53012048,137,17.46987952,29,21.16788321,6.5,-72.13,126.8,-186.6,-0.04,-0.43,0.68,-0.36,-75.63,100
85278,68.27,715,80.27972028,574,19.72027972,141,24.56445993,151.9,-72.64,3099.64,-2921.47,0.06,0.27,1.06,0.25,-6.99,99
1733248,94.9,248,72.17741935,179,27.82258065,69,38.54748603,164.04,-88.16,2157.67,-751.8,0.25,4.97,2.87,5.67,7.43,100
1829290,178.68,662,78.39879154,519,21.60120846,143,27.55298651,263.7,-246.3,17268.76,-5856.43,0.32,14.15,2.95,17.24,27.38,54
991766,102.03,4176,66.21168582,2765,33.78831418,1411,51.03074141,1356,-384,202643.01,-187370.02,0.02,1.45,1.08,3.66,5.55,100
1808069,101.94,378,83.06878307,314,16.93121693,64,20.38216561,746.83,-2944.33,25126.67,-9291.99,0.28,3.55,2.7,41.89,7.52,45
1905017,88.16,923,80.82340195,746,19.17659805,177,23.72654155,48.74,-119.5,2347.44,-1606.75,0.12,1.62,1.46,0.8,25.24,0
1833165,83.5,966,74.74120083,722,25.25879917,244,33.79501385,277.88,-153.27,8388.79,-4282,0.15,8.99,1.96,4.25,18.36,99
1625519,72.64,640,72.96875,467,27.03125,173,37.04496788,695.29,-218.26,7722.55,-4816.8,0.1,3.55,1.6,4.54,2.7,99
1721298,92.57,121,71.07438017,86,28.92561983,35,40.69767442,698.79,-443.95,7551.32,-4450.05,0.19,2.85,1.7,25.63,7.26,95
1863393,149.6,92,53.26086957,49,46.73913043,43,87.75510204,165.2,-24,866.08,-354.15,0.25,4.56,2.45,5.56,57.3,0
1774483,113.14,5499,66.72122204,3669,33.27877796,1830,49.87735078,213.54,-242.76,30671.08,-24510.06,0.09,3.03,1.25,1.12,-8.18,99
1759237,64.22,722,75.6232687,546,24.3767313,176,32.23443223,36.2,-366.94,2116.69,-1678.84,0.15,1.19,1.26,0.61,-37.84,83
1800209,74.71,1340,55.07462687,738,44.92537313,602,81.57181572,604.8,-602.2,33311.28,-28457.08,0.06,6.55,1.17,3.62,8.59,0
1755222,72.5,1539,77.51786875,1193,22.48213125,346,29.00251467,22.28,-29.31,2355.53,-1406.07,0.14,32.39,1.68,0.62,6.56,99
1684879,71.22,1037,75.79556413,786,24.20443587,251,31.93384224,585.66,-452.98,7982.24,-6201.63,0.05,1.09,1.29,1.72,12.09,98
1774499,110.42,6440,67.08074534,4320,32.91925466,2120,49.07407407,580.85,-1585.85,64987.83,-57682,0.06,1.2,1.13,1.13,-9.62,99
1841341,220.43,120,74.16666667,89,25.83333333,31,34.83146067,188.63,-118.69,1036.66,-329,-0.08,5.04,3.15,5.9,45.05,8
1528382,127.43,6371,67.02244546,4270,32.97755454,2101,49.20374707,60.62,-50.83,5384.18,-4071.91,0.09,4.68,1.32,0.21,0.18,100
1915165,69.64,446,53.3632287,238,46.6367713,208,87.39495798,303.64,-39.38,4921.4,-3528.51,0.12,2.99,1.39,3.12,5.05,30
1584829,76.28,473,82.66384778,391,17.33615222,82,20.97186701,155.65,-172.57,5505.63,-1701.44,0.35,15.08,3.24,8.04,4.57,100
1735949,103.25,1980,83.08080808,1645,16.91919192,335,20.36474164,45.61,-114,6439,-2843.32,0.26,4.42,2.26,1.82,-0.29,97
1870897,146.09,1086,72.09944751,783,27.90055249,303,38.69731801,141.12,-95.21,3502.21,-1830.86,0.15,9.76,1.91,1.54,19.82,83
1774608,67.46,2014,77.1102284,1553,22.8897716,461,29.68448165,156.17,-113.4,6321.25,-3188.81,0.18,4.57,1.98,1.56,2.35,98
1908555,138.19,915,69.3989071,635,30.6010929,280,44.09448819,76.62,-65.73,7211.88,-4261.64,0.24,8.47,1.69,3.22,6.06,0
1795088,138.99,363,72.72727273,264,27.27272727,99,37.5,138.96,-49.08,2270.51,-827.28,0.25,14.07,2.74,3.98,31.37,76
1856475,73.37,229,77.29257642,177,22.70742358,52,29.37853107,14.33,-7.48,269.84,-113.97,0.36,11,2.37,0.68,15.79,93
1613282,66.02,294,68.70748299,202,31.29251701,92,45.54455446,46.2,-20.13,1061.28,-477.74,0.24,11.43,2.22,1.98,4.43,63
1826332,76.57,214,80.8411215,173,19.1588785,41,23.69942197,26.37,-18.07,658.28,-280.98,0.31,3.39,2.34,1.76,14.76,100
1729960,67.84,185,87.56756757,162,12.43243243,23,14.19753086,21.67,-54.22,424.51,-288.83,0.12,1.87,1.47,0.73,-3.36,0
1840643,78.03,578,66.78200692,386,33.21799308,192,49.74093264,27.48,-20.4,1295.83,-755.53,0.18,6.14,1.72,0.93,20.07,0
1803247,76.44,453,83.88520971,380,16.11479029,73,19.21052632,4534.39,-1058.82,38419.46,-19308.58,0.13,4.87,1.99,42.19,11.28,100
1080741,61,1743,67.35513483,1174,32.64486517,569,48.46678024,123.83,-217.88,11027.02,-7934.45,0.11,3.57,1.39,1.77,-3.31,93
1864807,135.73,4116,57.65306122,2373,42.34693878,1743,73.45132743,3097.9,-2911.16,126029.85,-93591.65,0.04,6.03,1.35,7.88,4.03,99
1822481,68.85,335,79.10447761,265,20.89552239,70,26.41509434,1082.69,-937.2,10836.73,-5267.96,0.13,2.9,2.06,16.62,3.45,72
1768504,67.65,557,71.45421903,398,28.54578097,159,39.94974874,1157.2,-327.12,15088.65,-8906.66,0.14,5.19,1.69,11.1,7.81,100
1833588,134.03,940,72.23404255,679,27.76595745,261,38.43888071,3135.71,-1107.94,53503.57,-35648.41,0.08,4.95,1.5,18.99,24.55,99
1875442,87.47,110,58.18181818,64,41.81818182,46,71.875,118.72,-133.94,2412.61,-921.82,0.32,3.47,2.62,13.55,25.37,59
1823061,73.2,387,65.374677,253,34.625323,134,52.96442688,51.38,-19.54,1230.29,-498.46,0.28,15.1,2.47,1.89,13.85,100
1515522,106.11,2638,71.19029568,1878,28.80970432,760,40.4685836,40.04,-57.02,4062.5,-3509.78,0.07,2.31,1.16,0.21,-3.25,98
1757206,63.58,268,82.46268657,221,17.53731343,47,21.26696833,3586.28,-3260.4,74159.49,-44054.68,0.18,2.53,1.68,112.33,3.27,100
1881815,164.62,126,77.77777778,98,22.22222222,28,28.57142857,25.4,-16.31,519.18,-158.17,0.55,7.78,3.28,2.87,50.64,82
1891738,137.53,225,66.66666667,150,33.33333333,75,50,2618.66,-1414.59,26542.49,-13088.05,0.2,2.83,2.03,59.8,62.22,13
1838059,73.3,1246,82.98555377,1034,17.01444623,212,20.50290135,646.55,-170.4,19391.75,-8919.52,0.18,19.66,2.17,8.4,13.58,94
1819456,65.18,912,72.25877193,659,27.74122807,253,38.39150228,1737.7,-397.84,43282.24,-17208.29,0.18,15.95,2.52,28.59,4.43,99
1851084,-30.14,2653,65.20919714,1730,34.79080286,923,53.35260116,71.31,-261.89,2049.48,-2305.92,0,-0.43,0.89,-0.1,-55.04,99
1832210,72.74,499,76.95390782,384,23.04609218,115,29.94791667,170.8,-105.6,1909.81,-1223.28,0.09,2.61,1.56,1.38,34.98,60
1191406,152.01,2720,54.74264706,1489,45.25735294,1231,82.67293486,2340.69,-641.01,55736.14,-37617.48,0.07,7.38,1.48,6.66,3.15,99
1248157,65.66,1688,70.85308057,1196,29.14691943,492,41.13712375,16.66,-35.86,1905.01,-1776.96,0.03,1.01,1.07,0.08,-19.39,100
1900213,37.9,61,42.62295082,26,57.37704918,35,134.6153846,254,-236,2578.78,-2289.55,0.11,0.33,1.13,4.74,-6,0
987229,450.86,326,85.88957055,280,14.11042945,46,16.42857143,24.96,-17.26,969.71,-174.82,0.57,45.76,5.55,2.44,3.08,91
1852613,57.35,81,69.13580247,56,30.86419753,25,44.64285714,20.72,-20.21,345.36,-230.46,0.18,1.72,1.5,1.42,-5.63,87
1917830,77.99,363,77.41046832,281,22.58953168,82,29.18149466,45.88,-55.02,1229.24,-490.13,0.24,11.02,2.51,2.04,18.76,75
1727311,53.44,1151,83.40573414,960,16.59426586,191,19.89583333,19.96,-17.01,1669.72,-1509.39,0.07,1.51,1.11,0.14,-12.4,100
1332124,70.79,243,77.77777778,189,22.22222222,54,28.57142857,1097.5,-431.53,9852.43,-3947.55,0.19,5.4,2.5,24.3,5.09,100
1030998,89.72,232,45.68965517,106,54.31034483,126,118.8679245,104.55,-39.68,1556.95,-920.33,0.15,5.67,1.69,2.74,5.4,0
1495891,59.74,2159,75.266327,1625,24.733673,534,32.86153846,13761.49,-3787.04,232714.26,-132949,0.09,7.31,1.75,46.21,4.8,98
1460456,163.15,201,72.13930348,145,27.86069652,56,38.62068966,4.44,-8.6,163.25,-102.11,0.21,4.24,1.6,0.3,5.81,99
1800989,60.5,984,75.20325203,740,24.79674797,244,32.97297297,268.3,-139.33,5649.15,-3834.25,0.1,2.38,1.47,1.84,1.51,95
1727922,72.5,585,75.8974359,444,24.1025641,141,31.75675676,359.55,-360.18,2332.81,-1609.48,0.05,2.01,1.45,1.24,1.2,97
1922875,94.41,712,71.06741573,506,28.93258427,206,40.71146245,171.2,-46.5,4535.97,-1799.64,0.19,16.05,2.52,3.84,13.07,99
1400484,320.21,7575,51.81518152,3925,48.18481848,3650,92.99363057,2796,-1701,304288.29,-282860.63,0.04,4.26,1.08,2.83,-9.63,34
1824591,227.3,270,78.88888889,213,21.11111111,57,26.76056338,289.34,-163.04,3030.91,-1321.1,0.18,4.7,2.29,6.33,5.57,90
1889025,359.83,555,50.81081081,282,49.18918919,273,96.80851064,412.5,-92.18,3446.77,-1871.53,0.11,6.6,1.84,2.84,22.88,98
1416185,192.85,301,87.7076412,264,12.2923588,37,14.01515152,167.63,-135.67,5440.1,-1248.49,0.41,26.48,4.36,13.93,4.16,100
1798124,144.46,570,72.10526316,411,27.89473684,159,38.68613139,110.08,-30.51,1838.27,-872.12,0.17,4.75,2.11,1.7,4.32,84
1658102,122.3,125,96.8,121,3.2,4,3.305785124,8.14,-44.19,388.28,-142.66,0.23,3.45,2.72,1.96,24.81,100
1812557,151.35,1010,51.08910891,516,48.91089109,494,95.73643411,4025.44,-2058.03,107803.16,-95997.74,0.07,0.59,1.12,11.69,-9.34,98
1849147,14.73,1295,70.03861004,907,29.96138996,388,42.7783903,238.77,-207.75,3833.71,-3288.16,0.06,1.45,1.17,0.42,-23.77,99
1757266,55.91,819,74.72527473,612,25.27472527,207,33.82352941,66.11,-17.35,1024.56,-582.43,0.14,6.8,1.76,0.54,2.33,99
1917482,235.31,244,79.91803279,195,20.08196721,49,25.12820513,6.18,-10.01,483.78,-135.89,0.48,10.19,3.56,1.43,29.71,100
1874095,73.19,428,78.73831776,337,21.26168224,91,27.00296736,6032.6,-3615,90746.12,-23713.53,0.32,15.28,3.83,156.62,17.63,10
1777938,57.73,677,70.605613,478,29.394387,199,41.63179916,241.95,-35.5,4179.98,-1293.28,0.22,18.89,3.23,4.26,3.96,100
1835797,61.71,315,76.50793651,241,23.49206349,74,30.70539419,504,-162.5,3262.88,-1779.2,0.12,3.94,1.83,4.71,14.41,0
1804041,55.44,2224,77.29316547,1719,22.70683453,505,29.37754508,463.72,-139.19,8016.55,-4383.53,0.09,11.85,1.83,1.63,1.7,99
1802208,58.38,417,75.29976019,314,24.70023981,103,32.80254777,332.51,-90.11,2934.89,-1170.26,0.16,5.33,2.51,4.23,7.19,100
1302291,131.16,2221,76.04682575,1689,23.95317425,532,31.49792777,38.37,-37.34,8934.54,-6297.29,0.11,5.85,1.42,1.19,0.05,100
1768008,103.02,872,90.82568807,792,9.174311927,80,10.1010101,78.91,-455.24,4422.75,-1330.1,0.12,4.23,3.33,3.55,7.78,0
1209960,55.13,3819,69.65174129,2660,30.34825871,1159,43.57142857,1044.19,-855.4,21269.29,-16649.03,-0.01,1.28,1.28,1.21,3.18,99
1852818,43.19,709,70.80394922,502,29.19605078,207,41.23505976,1276.66,-665.79,39628,-22351.9,0.16,2.18,1.77,24.37,1.65,97
1832691,69.6,158,58.86075949,93,41.13924051,65,69.89247312,5.67,-5.77,404.56,-335.16,0.14,0.76,1.21,0.44,-9.14,87
1828957,56.94,1971,79.09690512,1559,20.90309488,412,26.42719692,176.21,-79.53,4639.48,-2334.67,0.11,17.88,1.99,1.17,8.99,98
1788420,57.07,450,70.88888889,319,29.11111111,131,41.06583072,40.3,-38.84,1553.79,-697.71,0.25,20.55,2.23,1.9,10.82,97
1895066,123,109,81.65137615,89,18.34862385,20,22.47191011,42.23,-17.35,382.74,-83.02,0.49,17.27,4.61,2.75,33.1,98
1877670,146.63,55,69.09090909,38,30.90909091,17,44.73684211,11.64,-6.14,141.73,-43.7,0.46,9.57,3.24,1.78,20.86,0
1056128,181.69,4485,68.74024526,3083,31.25975474,1402,45.47518651,84.88,-120.09,7740.28,-5021.58,0.14,7.56,1.54,0.61,-16.4,98
1767609,53.49,270,66.66666667,180,33.33333333,90,50,3918.29,-1291.9,61033.44,-26914.22,0.26,6.23,2.27,126.37,7.95,0
1831873,54.95,1214,77.51235585,941,22.48764415,273,29.01168969,146.42,-27.31,2681.29,-1303.14,0.12,12.98,2.06,1.14,7.07,100
1740113,121.63,6373,64.44374706,4107,35.55625294,2266,55.17409301,420,-860,61662.27,-44509.98,0.08,6.38,1.39,2.69,17.81,94
1636010,53.34,596,72.14765101,430,27.85234899,166,38.60465116,146.73,-50.52,6094.24,-2360.4,0.31,10.73,2.58,6.26,4.03,99
1590721,53.62,137,78.83211679,108,21.16788321,29,26.85185185,22.64,-87.88,999.83,-445.04,0.32,5.02,2.25,4.05,5.49,100
1683445,209.35,888,89.18918919,792,10.81081081,96,12.12121212,3714.87,-3204.78,229254.59,-24132.04,0.58,57.75,9.5,230.99,7.25,59
1896786,64.9,88,70.45454545,62,29.54545455,26,41.93548387,159.72,-82.62,2739.59,-1384.98,0.49,11.18,1.98,15.39,16.44,0
1160141,50.67,307,39.73941368,122,60.26058632,185,151.6393443,113.01,-83.39,1419.52,-1337.71,0.06,0.23,1.06,0.27,6.76,85
1495893,52.38,1824,54.38596491,992,45.61403509,832,83.87096774,515.44,-140.92,22655.45,-12264,0.13,20.49,1.85,5.7,2.93,99
1591135,87.9,4476,63.31546023,2834,36.68453977,1642,57.9393084,1141.68,-226.99,89030.32,-41770.57,0.09,7.44,2.13,10.56,2.83,98
1773168,58.61,612,84.80392157,519,15.19607843,93,17.91907514,134.02,-35.08,1867.41,-921.37,0.15,7.64,2.03,1.55,8.77,100
1764795,40.28,1839,60.46764546,1112,39.53235454,727,65.37769784,420.56,-514.34,33339.94,-30938.08,0.03,0.97,1.08,1.31,-4.84,87
1209004,53.79,1904,73.84453782,1406,26.15546218,498,35.41963016,26.96,-76.2,3662.48,-2719.47,0.12,2.38,1.35,0.5,5.78,98
1639146,53.14,680,73.38235294,499,26.61764706,181,36.27254509,997.39,-334.73,12455.69,-8328.64,0.1,3.01,1.5,6.07,6.53,93
1894534,97.18,93,33.33333333,31,66.66666667,62,200,101.77,-10.1,312.5,-136.02,0.18,4.82,2.3,1.9,30.42,0
1746666,179.69,1054,65.5597723,691,34.4402277,363,52.53256151,73.32,-120.66,4278.48,-3684.32,0.11,0.88,1.16,0.56,-15.73,93
1500879,54.84,1260,71.82539683,905,28.17460317,355,39.22651934,27.02,-76.12,2721.88,-1988.44,0.11,1.85,1.37,0.58,8.72,99
1747525,42.33,166,68.6746988,114,31.3253012,52,45.61403509,827,-1467.42,9814.59,-8079.35,0.09,1.17,1.21,10.45,-5.41,97
1221221,53.25,1902,73.13354364,1391,26.86645636,511,36.73616104,26.92,-76.2,3610.21,-2729.27,0.11,2.22,1.32,0.46,7.15,99
1853609,53.61,94,70.21276596,66,29.78723404,28,42.42424242,82.08,-27.66,672.66,-217.86,0.31,8.31,3.09,4.84,11.11,100
499222,542.19,3720,68.8172043,2560,31.1827957,1160,45.3125,2667.72,-1471.32,42230.18,-26617.62,0.07,5.76,1.59,4.2,4.81,99
1705729,90.97,689,65.31204644,450,34.68795356,239,53.11111111,132.22,-58.75,2523.05,-1595.54,0.14,4.2,1.58,1.35,10.56,100
1764181,48.94,193,65.28497409,126,34.71502591,67,53.17460317,399.39,-87.39,3124.39,-1130.31,0.25,16.83,2.76,10.33,3.78,48
1245792,53.68,732,39.3442623,288,60.6557377,444,154.1666667,28.33,-11.3,2442.54,-1914.8,0.11,2.88,1.28,0.72,2.01,96
981507,135.36,3773,37.4503048,1413,62.5496952,2360,167.0205237,38335.56,-6674.14,1849182.44,-1502882.06,0.04,6.18,1.23,91.78,21.66,38
1747523,128.32,177,69.49152542,123,30.50847458,54,43.90243902,12520.69,-8396.03,219539.42,-170101.32,0.13,1.58,1.29,279.31,3.56,94
1375120,26.99,1240,60.40322581,749,39.59677419,491,65.5540721,111.9,-135.64,3897.69,-5074.26,-0.03,-0.72,0.77,-0.95,-14.13,100
1892323,91.47,150,68,102,32,48,47.05882353,95.21,-20.9,730.24,-295.19,0.27,5.19,2.47,2.9,29.53,96
1370953,47.62,1106,73.50813743,813,26.49186257,293,36.03936039,415.9,-117.17,11688.41,-6515.26,0.14,12.58,1.79,4.68,2.13,99
1729639,59.02,362,82.32044199,298,17.67955801,64,21.47651007,33.29,-30.15,883.05,-292.9,0.32,9.04,3.01,1.63,12.18,100
1729794,37.71,296,67.90540541,201,32.09459459,95,47.26368159,6.59,-23.23,356.13,-277.83,0.12,2.21,1.28,0.26,0.28,96
1565569,43.45,441,59.18367347,261,40.81632653,180,68.96551724,112.18,-111.93,2943.55,-2772.45,0.05,0.5,1.06,0.39,1.23,58
1811855,48.22,1083,64.08125577,694,35.91874423,389,56.0518732,483.19,-114.53,4749.53,-2338.6,0.11,4.91,2.03,2.23,7.27,99
1868168,100.49,1722,74.56445993,1284,25.43554007,438,34.11214953,428.17,-587.28,8579.52,-5825.06,0.07,4.21,1.47,1.6,15.67,99
1258804,41.48,907,69.68026461,632,30.31973539,275,43.51265823,61.84,-160.55,2861.78,-2163.05,0.13,2.8,1.32,0.77,-3.08,87
1824997,76.67,863,69.17728853,597,30.82271147,266,44.5561139,90.96,-147.69,1995.44,-1230.19,0.12,2.75,1.62,0.89,45.59,97
1850668,50.04,240,67.5,162,32.5,78,48.14814815,21.97,-54.18,676.77,-526.08,0.09,1.36,1.29,0.63,12.02,0
1806093,47.57,71,70.42253521,50,29.57746479,21,42,37.32,-17.58,552.07,-154.81,0.54,8.12,3.57,5.6,11.67,100
1849063,40.37,538,79.36802974,427,20.63197026,111,25.99531616,60.24,-77.37,1318.9,-884.93,0.1,2.8,1.49,0.81,11.35,86
1786133,125.8,771,80.15564202,618,19.84435798,153,24.75728155,2.59,-2.46,238.98,-133.81,0.22,3.83,1.79,0.14,45.75,97
1809558,49.68,299,71.57190635,214,28.42809365,85,39.71962617,149.18,-58.59,1134.57,-676.6,0.13,5.01,1.68,1.53,6.65,100
1876913,43.49,86,69.76744186,60,30.23255814,26,43.33333333,434.4,-517.3,5540.79,-3366.48,0.2,2.78,1.65,25.28,31.09,32
1854136,55.1,761,68.85676741,524,31.14323259,237,45.22900763,138.38,-27.12,2185.57,-756.08,0.2,17.14,2.89,1.88,9.25,100
1802842,119.51,501,80.43912176,403,19.56087824,98,24.31761787,8.02,-13.81,414.96,-202.2,0.24,10.32,2.05,0.42,18.4,0
1856049,525.11,541,75.97042514,411,24.02957486,130,31.63017032,3046.5,-2052.16,45423.25,-27598.07,0.09,3.81,1.65,32.95,31.34,1
1806579,58.64,227,84.5814978,192,15.4185022,35,18.22916667,172.63,-148.15,4158.48,-1229.81,0.42,8.89,3.38,12.9,14.18,100
1764116,50.16,809,66.25463535,536,33.74536465,273,50.93283582,63.63,-230.9,5297.31,-4795.73,0.07,0.81,1.1,0.62,9.55,95
1849137,46.11,1425,71.78947368,1023,28.21052632,402,39.29618768,1523.17,-1165.25,11474.8,-9409.23,0.04,0.98,1.22,1.45,-5.9,99
1426943,60.8,1222,88.95253682,1087,11.04746318,135,12.41950322,204.96,-160.11,2028.74,-1548.97,0.04,1.97,1.31,0.39,-6.73,99
1894062,43.13,138,55.79710145,77,44.20289855,61,79.22077922,62.42,-63.14,1734.91,-856.98,0.3,4.13,2.02,6.36,-0.75,100
1913306,51.6,201,76.11940299,153,23.88059701,48,31.37254902,45.5,-57.3,950.02,-683.89,0.12,1.65,1.39,1.32,33.31,1
1417893,109.84,707,68.4582744,484,31.5417256,223,46.07438017,2461.59,-2459.97,19916.1,-16620.97,0.05,1.34,1.2,4.66,5.62,99
1883890,118.82,691,83.93632417,580,16.06367583,111,19.13793103,258,-560,7547.21,-5646.53,0.08,1.59,1.34,2.75,30.91,0
1531821,43.16,1496,63.43582888,949,36.56417112,547,57.63962065,1491.28,-459.14,44645.09,-20909.48,0.17,7.39,2.14,15.87,2.2,98
1839028,122.1,188,74.46808511,140,25.53191489,48,34.28571429,159.18,-286.6,1812.72,-1302.63,0.11,1.73,1.39,2.71,13.13,94
1827355,41.77,284,71.47887324,203,28.52112676,81,39.90147783,41.51,-12.22,406.22,-205.71,0.17,5.81,1.97,0.71,2.8,100
1434198,130.05,5198,57.19507503,2973,42.80492497,2225,74.84022873,1276,-634.08,366480.88,-301269.62,0.07,3.44,1.22,12.55,-3.79,86
1747801,39.38,402,82.58706468,332,17.41293532,70,21.08433735,5.46,-16.38,574.32,-377.41,0.17,4.76,1.52,0.49,-0.72,87
1803281,69.87,207,84.5410628,175,15.4589372,32,18.28571429,25.2,-19.89,389,-251.37,0.16,1.92,1.55,0.66,20.06,99
1755228,59.7,497,45.67404427,227,54.32595573,270,118.9427313,91.76,-32.8,1015.42,-982.26,0.04,0.13,1.03,0.07,-4.38,0
1556907,120.73,1660,69.81927711,1159,30.18072289,501,43.22691976,31.96,-41.96,2313.49,-1674.13,0.13,4.59,1.38,0.39,17.69,81
1925445,74.58,125,60.8,76,39.2,49,64.47368421,37.8,-45.18,2146.82,-1478.7,0.22,2.48,1.45,5.34,12.83,0
1721322,38.19,1225,75.59183673,926,24.40816327,299,32.28941685,7.26,-20.96,1117.01,-875.41,0.1,1.68,1.28,0.2,4.29,99
1790092,247.61,9670,75.11892451,7264,24.88107549,2406,33.1222467,2553.36,-2080.65,57608.09,-37795.75,0.06,1.68,1.52,2.05,10.83,90
1838364,38.44,349,63.61031519,222,36.38968481,127,57.20720721,55,-72.31,1085.57,-797.7,0.09,1.85,1.36,0.82,18.98,0
1859252,117.48,473,83.93234672,397,16.06765328,76,19.14357683,23.87,-52.24,1588.75,-780.78,0.21,7.31,2.03,1.71,3.96,43
1676020,25.92,448,36.60714286,164,63.39285714,284,173.1707317,110.08,-49.37,3244.93,-2985.75,0.04,1.02,1.09,0.58,-7.02,100
1598467,709.91,1247,71.77225341,895,28.22774659,352,39.32960894,160.28,-481.04,6460.58,-2795.82,0.17,3.17,2.31,2.94,0.77,98
1877939,40.42,846,49.17257683,416,50.82742317,430,103.3653846,5020,-3713.89,126337.43,-108145.76,0.05,1.99,1.17,21.5,0.15,58
1315897,40.3,1284,81.07476636,1041,18.92523364,243,23.34293948,99.04,-77.01,3431.32,-3077.73,0.07,0.97,1.11,0.28,3.79,100
1638287,77.83,201,93.03482587,187,6.965174129,14,7.486631016,42.5,-43.65,277.57,-149.16,0.12,2.94,1.86,0.64,9.22,100
1793027,40.5,832,75.36057692,627,24.63942308,205,32.6953748,219.55,-122.89,3225.48,-2306.33,0.08,3.7,1.4,1.1,11.16,0
1814170,40.87,578,69.03114187,399,30.96885813,179,44.86215539,287.77,-77.33,5866.82,-2166.4,0.24,13.7,2.71,6.4,5.06,93
1885130,46.46,1135,51.10132159,580,48.89867841,555,95.68965517,97.28,-79.42,2832.42,-2367.81,0.05,3.14,1.2,0.41,7.04,100
1753666,257.46,71,94.36619718,67,5.633802817,4,5.970149254,35.5,-60.85,283.89,-125.23,0.27,1.81,2.27,2.23,9.72,100
1761020,44.88,79,74.6835443,59,25.3164557,20,33.89830508,52.8,-15.82,535.8,-155.64,0.46,5.51,3.44,4.81,7.17,93
1820783,39.57,313,70.28753994,220,29.71246006,93,42.27272727,41.51,-12.22,405.48,-249.52,0.12,3.21,1.63,0.5,5.78,100
1819914,87.77,186,74.19354839,138,25.80645161,48,34.7826087,38.78,-19.45,198.43,-106.12,0.11,2.45,1.87,0.5,33.4,0
1638265,56.65,1053,74.83380817,788,25.16619183,265,33.62944162,57.93,-104.32,5108.01,-4558.44,0.04,0.99,1.12,0.52,3.52,96
1750469,78.67,2612,68.56814701,1791,31.43185299,821,45.84031267,841.8,-328.53,9088.84,-6359.48,0.04,3.2,1.43,1.04,13.7,98
1824531,54.32,432,88.19444444,381,11.80555556,51,13.38582677,87.23,-26.81,1028.13,-549.23,0.12,6.38,1.87,1.11,10.54,100
1892878,77.41,143,68.53146853,98,31.46853147,45,45.91836735,62.82,-91.76,1222.48,-429.85,0.34,5.84,2.84,5.54,38.23,82
1839365,41.59,1440,79.23611111,1141,20.76388889,299,26.20508326,60.92,-150.58,6428.22,-2268.92,0.24,2.75,2.83,2.89,18.11,96
1905374,67.87,133,59.39849624,79,40.60150376,54,68.35443038,37.48,-30.27,330.3,-262.43,0.1,0.73,1.26,0.51,22.6,100
597557,72.74,1142,76.5323993,874,23.4676007,268,30.66361556,47.55,-51.99,2232.02,-2014.22,0.06,1.1,1.11,0.19,0.02,6
